symbol,LK01,LK02,LK03,LK04_treated,LK05_treated,LK06_treated,log2FoldChange,pvalue,padj,qval
Slit3,0,0,4.897456399,1.228786992,0,6.911904655,0.732984795,0.619866239,NA,0.893239808
Pank3,1537.251886,1412.619541,1410.467443,1228.786992,1233.671757,1505.643231,-0.135777577,0.215660029,0.486230143,0.582811612
Rars,623.1446919,640.4563914,591.3678602,608.2495612,699.5533336,588.6638798,0.032158985,0.732177145,0.880880125,0.930683269
Wwc1,1660.910949,1111.759986,1323.537592,1382.385366,1318.752568,1888.101955,0.163855463,0.252039545,0.5285863,0.627624194
Gm12138,2.424687517,6.456213623,1.2243641,4.91514797,5.908389642,4.607936437,0.627685162,0.436028714,NA,0.789486448
Mat2b,814.6950057,724.3871685,816.6508545,711.4676686,621.5625903,623.2234031,-0.269152905,0.006495845,0.044050593,0.058181637
Hmmr,7.274062551,0,1.2243641,9.830295939,7.09006757,12.6718252,1.773482641,0.008638322,0.054317145,0.07149981
Nudcd2,400.0734403,429.9838273,450.5659887,457.1087612,382.8636488,329.4674552,-0.13236844,0.274706934,0.553761702,0.653721254
Ccng1,668.0014109,672.7374595,765.2275624,592.2753303,759.8189079,630.1353077,-0.087217605,0.382807541,0.657377107,0.751223579
Hmgb1-ps1,3.637031276,3.873728174,3.673092299,1.228786992,5.908389642,8.063888764,0.455419709,0.571253734,NA,0.87266357
Hspd1-ps3,86.07640685,105.8819034,111.4171331,70.04085857,73.26403156,87.5507923,-0.391169918,0.036157398,0.152430644,0.196703326
Pttg1,374.6142214,488.0897499,405.264517,449.7360392,648.7411827,105.982538,-0.074296375,0.855559211,0.943597287,0.976412965
Slu7,426.745003,424.8188564,486.0725476,404.2709205,441.9475452,384.7626925,-0.120431912,0.240752153,0.515699033,0.61440118
C1qtnf2,7.274062551,9.038699072,7.346184599,15.9742309,9.453423427,17.27976164,0.855882306,0.057745224,0.211766252,0.269419363
Ccnjl,0,0,4.897456399,3.686360977,0,2.303968218,0.261656967,0.804112432,0.919003275,0.957850419
4933415A04Rik,0,1.291242725,0,2.457573985,1.181677928,0,1.430899546,0.441261771,NA,0.792550109
Pwwp2a,195.1873451,235.0061759,193.4495278,186.7756228,159.5265203,216.5730125,-0.145829513,0.33538283,0.615750737,0.714917557
Ttc1,398.8610966,401.5764873,324.4564864,400.5845595,372.2285474,422.7781681,0.088715224,0.423170327,0.690600358,0.781900003
Adra1b,2241.623609,2346.188031,2598.10062,1865.298654,1559.814865,2640.347578,-0.244412894,0.148070277,0.389641202,0.476816383
Il12b,0,0,1.2243641,0,0,2.303968218,0.823355952,0.623815907,NA,0.895287812
Ublcp1,332.1821898,348.6355356,356.289953,344.0603579,425.4040542,235.0047583,-0.046934313,0.756632573,0.893145837,0.939219441
Gm22121,6.061718793,2.582485449,1.2243641,0,2.363355857,2.303968218,-1.070898618,0.422293132,NA,0.781197417
Rnf145,356.429065,298.2770694,312.2128454,521.0056848,605.0190993,815.6047493,1.006076426,3.66E-11,2.43E-09,3.25E-09
Ebf1,2.424687517,6.456213623,6.121820499,4.91514797,4.726711713,19.58372986,0.976933671,0.163346888,0.412182191,0.502421954
Gm12161,1.212343759,0,0,2.457573985,2.363355857,1.151984109,2.155910657,0.163635799,NA,0.502780366
Gm12164,16.97281262,2107.308127,1867.155252,2206.901438,20.08852478,23.03968218,-0.827009135,0.534277995,0.768250989,0.852018884
Gm22751,4.849375034,1708.314125,1509.640935,1829.663832,5.908389642,5.759920546,-0.807608896,0.59691461,0.806859873,0.883997146
Clint1,760.1395366,586.224197,723.599183,588.5889694,755.0921962,669.3027674,-0.040728505,0.701524374,0.865797775,0.92070883
Lsm11,47.28140658,68.4358644,71.01311779,38.09239676,43.72208335,50.6873008,-0.491324715,0.068219121,0.235994338,0.298305238
Thg1l,73.95296927,80.05704892,84.48112288,72.49843255,50.81215092,97.91864928,-0.106628556,0.664639669,0.845099292,0.909082444
Gm12166,43.64437531,52.94095171,29.38473839,40.54997075,33.08698199,41.47142793,-0.126508552,0.643057049,0.83449995,0.90278948
Adam19,9.698750068,7.747456348,18.3654615,17.20301789,16.543491,34.55952327,0.932214826,0.016989139,0.089263664,0.116522371
Gm16033,0,0,0,2.457573985,0,2.303968218,2.792624672,0.058818081,NA,0.272680765
Gm16034,0,0,0,0,0,1.151984109,0.896328823,0.622449078,NA,0.894696256
Cyfip2,29.0962502,82.63953437,24.487282,52.83784067,75.62738741,161.2777753,1.095341024,0.008207248,0.052323078,0.068884788
Fndc9,0,0,0,0,1.181677928,1.151984109,1.781883067,0.367172739,NA,0.742013196
Itk,3.637031276,20.65988359,9.794912798,4.91514797,5.908389642,12.6718252,-0.516898294,0.375236236,0.651636091,0.746192929
Gm12167,0,0,0,0,0,0,0,1,NA,1
Med7,270.3526581,280.1996712,275.4819224,255.5876944,271.7859235,270.7162657,-0.048816673,0.643251966,0.834567181,0.90278948
Gm12168,4.849375034,2.582485449,3.673092299,2.457573985,5.908389642,4.607936437,0.223838254,0.767858642,NA,0.944247587
Havcr2,1.212343759,3.873728174,13.4680051,9.830295939,12.99845721,12.6718252,0.934313404,0.069212161,0.238295777,0.301067739
Gm4926,7.274062551,2.582485449,2.4487282,2.457573985,1.181677928,1.151984109,-1.373209598,0.261984585,NA,0.63924061
Timd2,3009.037209,3477.316657,3385.366736,2773.372242,1992.308987,3194.451935,-0.310410511,0.02806444,0.128226346,0.166115571
Gm12174,73.95296927,99.42568979,77.13493829,97.0741724,59.08389642,70.27103066,-0.146297656,0.4870044,0.737190942,0.824810095
Havcr1,0,1.291242725,0,1.228786992,1.181677928,1.151984109,1.415415465,0.442735059,NA,0.793473252
Timd4,111.5356258,211.7638068,252.2190046,736.0434085,1006.789595,1378.924979,2.439546505,0.000329225,0.004065564,0.005428834
Sgcd,1.212343759,0,1.2243641,0,2.363355857,0,-0.059010983,0.97273587,NA,1
Gm12176,1.212343759,1.291242725,1.2243641,1.228786992,0,1.151984109,-0.64884857,0.743596908,NA,0.934975839
Gm12178,16.97281262,9.038699072,8.570548698,15.9742309,7.09006757,14.97579342,0.130684996,0.777989717,0.905381244,0.94817789
Gm12182,0,0,0,0,0,1.151984109,0.896327584,0.716178893,NA,0.924924011
Gm12183,58.19250041,68.4358644,71.01311779,56.52420165,66.17396399,57.59920546,-0.131208534,0.532296958,0.767353737,0.851157136
Rack1,5226.413943,6006.861155,5962.653166,6518.714995,6064.371128,5339.446346,0.059655293,0.458369284,0.714334117,0.803814045
Gm25296,3.637031276,0,0,0,1.181677928,2.303968218,-0.062645349,0.976686113,NA,1
Snord96a,9.698750068,11.62118452,9.794912798,11.05908293,2.363355857,18.43174575,0.039469438,0.945254422,0.978509235,1
Snord95,1.212343759,3.873728174,1.2243641,0,0,0,-3.260370483,0.081769757,NA,0.333963544
Trim41,823.181412,869.0063536,781.1442957,976.885659,775.180721,874.3559389,0.086508106,0.381085883,0.655969969,0.749863123
Gm12184,321.271096,347.3442929,312.2128454,360.0345888,368.6835136,302.9718207,0.072729369,0.523413529,0.761848737,0.845703751
Trim7,287.3254708,313.7719821,413.8350657,232.2407416,198.521892,153.2138865,-0.799286333,3.79E-06,8.99E-05,0.00012018
Gm16170,30.30859396,37.44603901,40.40401529,29.49088782,22.45188064,19.58372986,-0.599897207,0.054332895,0.203357932,0.259465704
Irgm1,887.4356312,1048.489092,909.7025261,911.7599484,955.977444,868.5960183,-0.056298784,0.703699297,0.866440049,0.921235797
Gm5431,15.76046886,50.35846626,26.93601019,25.80452684,38.99537164,50.6873008,0.319749776,0.445503099,0.705662998,0.795570474
Gm12185,4.849375034,7.747456348,11.0192769,12.28786992,5.908389642,29.95158684,1.032842608,0.102647368,0.309075743,0.384874023
Psme2b,18.18515638,43.90225264,26.93601019,34.40603579,38.99537164,46.07936437,0.433201854,0.194225372,0.457175032,0.551120102
9930111J21Rik1,2.424687517,14.20366997,14.6923692,2.457573985,16.543491,12.6718252,0.029581701,0.960340406,0.982941703,1
Olfr56,12.12343759,23.24236904,13.4680051,14.74544391,21.27020271,21.88769807,0.25579155,0.542780422,0.773992365,0.857752399
Tgtp1,77.59000054,120.0855734,142.0262356,125.3362732,85.08081084,350.2031692,0.72340099,0.188224819,0.449303954,0.542350298
9930111J21Rik2,25.45921893,58.10592261,48.97456399,67.58328458,86.26248877,82.94285586,0.842013015,0.005044936,0.036405743,0.048164275
Tgtp2,47.28140658,86.51326255,128.5582305,106.9044683,88.62584463,283.3880909,0.869215665,0.05943627,0.215793481,0.274238971
Ifi47,481.3004721,657.2425468,407.7132452,486.599649,454.9460024,502.2650716,-0.098291865,0.634665418,0.82891294,0.899545675
Olfr1396,6.061718793,6.456213623,13.4680051,7.372721954,7.09006757,11.51984109,0.000649041,0.999156494,NA,1
Btnl9,16.97281262,20.65988359,26.93601019,27.03331383,27.17859235,9.215872873,-0.035443843,0.910437227,0.966962029,1
Zfp62,180.63922,220.8025059,179.9815227,197.8347058,199.7035699,162.4297594,-0.053936448,0.773009494,0.903250698,0.946804752
Mgat1,1401.469385,1563.694939,1530.455125,1582.677646,1607.081983,1337.453551,0.009944405,0.894741738,0.960759913,0.994616912
Olfr1393,4.849375034,5.164970898,6.121820499,12.28786992,9.453423427,0,0.420215209,0.601298889,0.808574623,0.885391385
Olfr1392,2.424687517,1.291242725,0,3.686360977,2.363355857,3.455952327,1.352921791,0.391502149,NA,0.758084618
Flt4,168.5157824,273.7434576,369.7579581,195.3771318,272.9676014,435.4499933,0.155733899,0.53670332,0.76968258,0.853628784
Scgb3a1,2.424687517,0,1.2243641,0,1.181677928,4.607936437,0.665919468,0.606194032,NA,0.887194009
Cnot6,700.7346924,615.9227796,680.7464395,662.3161889,674.7380971,718.8380841,0.041296583,0.632907061,0.827359553,0.898765776
Gm12191,141.8442197,129.1242725,239.9753636,159.742309,126.4395383,105.982538,-0.384051985,0.111576799,0.327320707,0.405896702
Gfpt2,2.424687517,15.4949127,8.570548698,11.05908293,3.545033785,10.36785698,-0.071966219,0.894578757,0.960644023,0.994483116
Mapk9,1326.304072,1189.234549,1225.588464,1016.206843,1019.788052,1040.241651,-0.282613606,7.47E-05,0.001169801,0.001564271
Rnf130,1483.90876,1190.525792,1857.360339,1680.980606,1514.911104,1473.387676,0.042557462,0.728799544,0.878901323,0.92921231
Tbc1d9b,1551.800011,1415.202026,1635.750437,1339.377822,1327.024314,1551.722595,-0.125876594,0.225965964,0.498341773,0.596599044
Gm12195,6.061718793,18.07739814,18.3654615,8.601508947,15.36181307,19.58372986,0.046888648,0.919111708,0.968803927,1
Mrnip,124.8714071,91.67823345,82.03239468,99.53174638,57.90221849,101.3746016,-0.207214075,0.444346946,0.704587405,0.794476712
Sqstm1,8828.287249,8992.214334,7515.146844,7990.801812,7178.693415,9059.203034,-0.064385629,0.512135145,0.755556011,0.840444356
Mgat4b,764.9889116,631.4176923,737.0671881,807.313054,882.7134125,868.5960183,0.261252141,0.000418426,0.004916571,0.006552433
Ltc4s,7.274062551,6.456213623,15.9167333,6.143934962,1.181677928,13.82380931,-0.482660153,0.411735582,0.681047888,0.772765953
Gm26542,12.12343759,10.3299418,13.4680051,11.05908293,9.453423427,12.6718252,-0.115506609,0.803987329,0.919003275,0.957847146
Maml1,358.8537525,308.6070112,339.1488556,305.9679611,353.3217006,284.540075,-0.093779132,0.483659733,0.734606185,0.822109332
Canx,5655.583633,6182.470165,5995.710997,5463.186968,6040.73757,5656.241976,-0.055420981,0.409876688,0.67958365,0.771511194
Hnrnph1,1179.610477,1468.142978,1134.98552,1255.820306,1191.131352,1461.867835,0.04799239,0.673038085,0.849984316,0.911922416
Rufy1,397.6487528,463.5561381,396.6939683,431.3042343,401.7704956,419.3222157,-0.005168735,0.955097781,0.981338601,1
Adamts2,35.157969,64.56213623,47.75019989,30.71967481,41.35872749,84.09483997,0.092642664,0.746221834,0.887780347,0.935850284
Zfp354c,3.637031276,19.36864087,6.121820499,6.143934962,1.181677928,16.12777753,-0.290606906,0.645031295,0.834901983,0.90278948
Zfp879,8.48640631,1.291242725,9.794912798,3.686360977,3.545033785,3.455952327,-0.886184771,0.234596715,0.508505544,0.606318691
Zfp454,13.33578134,16.78615542,17.1410974,46.69390571,15.36181307,16.12777753,0.720658742,0.117090296,0.33714663,0.416791439
Zfp2,64.2542192,82.63953437,95.50039978,94.61659842,66.17396399,49.53531669,-0.208609395,0.359413738,0.63857146,0.735502608
Zfp354b,36.37031276,45.19349536,67.34002549,43.00754473,38.99537164,41.47142793,-0.270938932,0.35530722,0.634468652,0.732333457
Zfp354a,73.95296927,45.19349536,53.87202039,65.1257106,56.72054056,67.96706244,0.129953947,0.563528761,0.786578142,0.869246271
BC049762,20.60984389,20.65988359,9.794912798,18.43180489,10.63510136,17.27976164,-0.139552915,0.870131034,0.950417303,0.982661411
Clk4,1029.279851,1042.032879,810.529034,981.8008069,822.4478381,1169.263871,0.045517012,0.754989349,0.892655452,0.939071404
Gm25082,14.5481251,18.07739814,14.6923692,17.20301789,9.453423427,26.49563451,0.171877989,0.735015305,0.882402116,0.932001452
Col23a1,7.274062551,0,1.2243641,4.91514797,5.908389642,2.303968218,0.594146686,0.447034373,0.706485171,0.796476255
Phykpl,1169.911727,1194.39952,1154.575346,1159.974921,1080.053627,1032.177762,-0.105189905,0.182164326,0.440735624,0.532903737
Hnrnpab,2040.374546,2027.251078,2087.54079,1935.339513,1978.128852,1946.853144,-0.07084625,0.282812448,0.563139838,0.663387522
Nhp2,476.4510971,590.0979251,471.3801784,484.142075,387.5903605,331.7714234,-0.354276812,0.009069149,0.056335913,0.074067362
Rmnd5b,307.9353147,265.9960013,286.5011993,282.6210083,375.7735812,262.6523769,0.097397962,0.464271627,0.719495236,0.808692128
N4bp3,70.31593799,56.81467988,79.58366649,58.98177564,59.08389642,72.57499888,-0.117562442,0.585374933,0.799796978,0.87938149
D930048N14Rik,219.4342203,193.6864087,181.2058868,218.7240846,204.4302816,235.0047583,0.147109222,0.397817633,0.671197049,0.763722136
0610009B22Rik,315.2093772,262.1222731,317.1103018,286.3073692,282.4210249,241.9166629,-0.144385605,0.219603136,0.490948767,0.58835687
Sec24a,2244.048297,2032.416048,2053.258595,2029.956111,1820.965688,1898.469812,-0.139064062,0.079529193,0.261929953,0.329016785
Gm25291,0,0,0,3.686360977,2.363355857,0,3.133777865,0.110600812,NA,0.403794202
Sar1b,4456.575656,5121.068646,5553.715557,4204.909088,3493.039956,4103.367397,-0.358594929,2.79E-05,0.000499045,0.000667328
Jade2,233.9823454,191.1039232,225.2829944,196.6059188,196.1585361,150.9099183,-0.260839844,0.105002424,0.313730701,0.389944542
Gm39822,0,0,1.2243641,0,0,0,-1.027260828,0.623720197,NA,0.895287812
Cdkn2aipnl,295.8118771,280.1996712,296.2961121,274.0194993,308.4179393,255.7404722,-0.058401532,0.596106268,0.80662724,0.883949637
Ube2b,2102.204077,2157.666593,2083.867698,2096.310609,1937.951802,1623.14561,-0.165555622,0.061945092,0.221715135,0.281361697
Cdkl3,9.698750068,0,2.4487282,1.228786992,4.726711713,13.82380931,0.697622602,0.381946669,0.656415584,0.750284815
Ppp2ca,2568.956424,2617.349003,2688.703563,2500.58153,2392.897805,2466.397978,-0.097632355,0.197357056,0.46150798,0.556367561
Gm24157,59.40484417,40.02852446,69.78875369,49.1514797,49.63047299,48.38333258,-0.206250461,0.364591597,0.643186611,0.739804829
Mir3061,6.061718793,0,2.4487282,1.228786992,2.363355857,2.303968218,-0.542843828,0.594540963,NA,0.883244153
Olfr1372-ps1,20.60984389,28.40733994,19.5898256,8.601508947,17.72516893,25.3436504,-0.399587725,0.373971463,0.650864635,0.745456861
Skp1a,3496.3994,3748.477629,3551.880253,3161.668931,2846.662129,2914.519796,-0.275068275,3.78E-05,0.000645241,0.000862823
Gm12207,6.061718793,7.747456348,1.2243641,7.372721954,1.181677928,4.607936437,-0.191671135,0.82815853,NA,0.966142549
Tcf7,76.37765679,59.39716533,80.80803058,65.1257106,89.80752255,118.6543632,0.338678935,0.100486727,0.304969586,0.380363356
A630014C17Rik,0,0,0,0,1.181677928,3.455952327,2.77667833,0.096168595,NA,0.370097613
Vdac1,3788.574245,3802.709824,4075.908088,3866.992665,3533.217006,3429.456693,-0.107793046,0.063242635,0.224833849,0.284924395
9530068E07Rik,3028.434709,2783.919314,2894.396732,2632.061738,2941.196364,3021.654318,-0.018525933,0.774930981,0.90381071,0.946992199
Gm12208,3.637031276,3.873728174,2.4487282,1.228786992,4.726711713,2.303968218,-0.265137391,0.824071433,NA,0.964150767
Fstl4,0,0,0,0,0,0,0,1,NA,1
Gm11189,6.061718793,7.747456348,11.0192769,3.686360977,2.363355857,6.911904655,-0.93051422,0.155586064,0.402348405,0.490885828
Hspa4,2088.868296,1936.864087,2080.194606,1819.833536,1871.777838,1850.086479,-0.140130564,0.019964077,0.100226769,0.130422369
Zcchc10,69.10359424,78.7658062,51.42329219,73.72721954,63.81060813,73.72698299,0.086381505,0.695451399,0.862345897,0.918542256
Aff4,1189.309227,1102.721287,1051.728762,922.8190313,1029.241476,1135.856332,-0.114359085,0.223352363,0.495194367,0.593109361
Leap2,423.1079717,445.47874,547.2907526,366.1785237,290.6927704,240.7646788,-0.658655705,0.000330033,0.004072667,0.005438325
Uqcrq,6022.923792,6531.105701,5587.997751,6924.214702,5802.038628,5387.829679,-0.002287701,0.979847477,0.991496093,1
Gdf9,0,5.164970898,1.2243641,3.686360977,10.63510136,10.36785698,1.989680511,0.019534821,0.098715056,0.128471858
Gm10447,13.33578134,16.78615542,13.4680051,12.28786992,7.09006757,12.6718252,-0.441799448,0.381672127,0.656408256,0.750261588
Shroom1,737.1050052,588.8066824,765.2275624,801.169119,696.0082998,440.0579297,-0.111286447,0.535047812,0.76877876,0.852634243
Gm12212,37.58265651,28.40733994,30.60910249,29.49088782,25.99691442,12.6718252,-0.511369898,0.133988437,0.365706903,0.449640759
Sowaha,2.424687517,5.164970898,0,8.601508947,3.545033785,1.151984109,0.812775154,0.35964386,NA,0.735681931
Septin8,40.00734403,99.42568979,85.70548698,94.61659842,146.5280631,208.5091238,1.002170132,0.000715587,0.007650522,0.010192936
Kif3a,69.10359424,73.6008353,78.35930239,66.35449759,59.08389642,48.38333258,-0.349604607,0.096038188,0.296313439,0.369879137
Il4,2.424687517,2.582485449,0,4.91514797,5.908389642,5.759920546,1.737828934,0.082223041,NA,0.335345257
Rad50,214.5848453,170.4440396,168.9622458,213.8089367,194.9768582,188.9253939,0.107596088,0.458824398,0.714696208,0.803892836
Irf1,643.7545358,624.9614787,541.1689321,813.456989,989.064426,929.6511761,0.594642404,6.93E-08,2.44E-06,3.26E-06
Gm17334,75.16531303,52.94095171,56.32074859,72.49843255,105.1693356,93.31071284,0.554470499,0.017203665,0.090119107,0.117578532
Gm12216,29.0962502,25.82485449,25.7116461,34.40603579,30.72362614,27.64761862,0.199543035,0.52139423,0.760749889,0.844780703
Slc22a5,522.5201599,391.2465455,473.8289066,330.543701,320.2347186,352.5071374,-0.468619819,0.000413241,0.004868767,0.006488663
Gm12217,3.637031276,6.456213623,6.121820499,6.143934962,4.726711713,12.6718252,0.549519668,0.385285595,0.659361352,0.753046472
Gm12218,2.424687517,0,1.2243641,1.228786992,0,0,-1.534094551,0.377315266,NA,0.74756678
Slc22a21,37.58265651,47.77598081,36.73092299,41.77875774,24.8152365,36.86349149,-0.238159871,0.422942865,0.690427547,0.781673588
Slc22a4,144.2689073,86.51326255,110.192769,129.0226342,79.1724212,81.79087175,-0.236995737,0.390339977,0.66380838,0.757082454
Pdlim4,19.39750014,42.61100991,40.40401529,142.5392911,115.804437,192.3813462,2.142848397,5.51E-14,6.13E-12,8.19E-12
P4ha2,81.22703182,94.26071889,89.37857928,114.2771903,132.347928,91.00674462,0.350147337,0.091208307,0.286386969,0.357794793
Acsl6,20.60984389,5.164970898,13.4680051,4.91514797,4.726711713,3.455952327,-1.58863915,0.076303582,NA,0.320387167
Gm12224,4.849375034,3.873728174,2.4487282,2.457573985,0,0,-2.20292913,0.314360789,NA,0.696475311
Gm12226,53.34312537,50.35846626,52.64765629,45.46511872,59.08389642,51.83928491,0.001248493,0.995462508,0.998089531,1
Fnip1,972.2996943,729.5521394,879.0934236,722.5267515,570.7504394,857.0761772,-0.263491719,0.093323571,0.290578693,0.362798882
Rapgef6,307.9353147,271.1609722,298.7448403,244.5286115,285.9660587,304.1238048,-0.072412847,0.58756726,0.801036106,0.880351048
Cdc42se2,240.0440642,216.9287777,243.6484559,216.2665107,350.9583447,306.427773,0.319238267,0.033902289,0.145812434,0.188388214
Lyrm7,37.58265651,52.94095171,37.95528709,31.9484618,53.17550678,10.36785698,-0.429125874,0.225264857,0.497444826,0.59561725
Hint1,2690.1908,3109.312481,2540.555507,3021.587214,2529.972445,2806.23329,0.003162577,0.976039394,0.98983897,1
Gpx3,67.89125048,127.8330297,93.05167158,92.15902443,87.4441667,63.359126,-0.247961997,0.310329816,0.59296375,0.693274868
Tnip1,210.947814,271.1609722,238.7509995,291.2225172,294.2378042,374.3948355,0.415307454,0.004367369,0.032790975,0.043492883
Anxa6,2533.798455,2652.212556,2650.748276,2886.420645,3040.45731,2711.770593,0.140525417,0.020928287,0.103683685,0.134894605
Ccdc69,3.637031276,10.3299418,13.4680051,3.686360977,29.54194821,25.3436504,1.101937485,0.070589477,0.2415129,0.304916477
Gm2a,3954.66534,5135.272316,5324.75947,4052.539501,4661.719427,5249.591585,-0.045666161,0.69150193,0.860751689,0.917931936
